"ASVId"	"taxid"	"accession"	"species"	"query_length"	"align_length"	"nident"	"pident"	"bitscore"	"evalue"	"score"	"tax_id_species"	"taxon"	"species_short"	"name"	"length_ratio"	"pident_97"	"length_ratio_1.1"	"passed"
"c7554237888ea7a754b591b2f4139e0d"	2880703	"NR_181880.1"	"Sangeribacter muris strain A43 16S ribosomal RNA, partial sequence"	208	208	208	100	385	7.69e-107	208	2880703	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	"Sangeribacter_muris"	"Sangeribacter_muris;208;100"	1	TRUE	TRUE	TRUE
"c7d673908b7f46dad4f85421029b7fdc"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	237	237	237	100	438	6.73e-123	237	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;237;100"	1	TRUE	TRUE	TRUE
"c849b60deee0bd81ae3c17cc38bb6ab1"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	224	224	221	98.661	398	1.07e-110	215	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;224;98.661"	1	TRUE	TRUE	TRUE
"c863fc2f66d8e8756a1f77b538451eae"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	214	214	213	99.533	390	1.71e-108	211	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;Turicibacter_sanguinis;214;99.533"	1	TRUE	TRUE	TRUE
"c86fc062b7867252980d2522ad240ca3"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	363	346	340	98.266	604	9.93e-173	327	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;346;98.266"	1.04913294797688	TRUE	TRUE	TRUE
"c8cbf77ec7c350addcde0b8cc85d38e0"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	331	331	328	99.094	595	5.41e-170	322	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;331;99.094"	1	TRUE	TRUE	TRUE
"c8fcb57a49a4ba1697e124fa12285704"	2726362	"NR_181263.1"	"Faecalicatena faecalis strain AGMB00832 16S ribosomal RNA, partial sequence"	331	332	323	97.289	562	5.49e-160	304	2726362	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena faecalis"	"Faecalicatena_faecalis"	"Faecalicatena_faecalis;Mediterraneibacter_butyricigenes;332;97.289"	0.996987951807229	TRUE	TRUE	TRUE
"c9906aa37ed5845fb2949a66ec4c664d"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	218	218	215	98.624	387	2.25e-107	209	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;218;98.624"	1	TRUE	TRUE	TRUE
"ca6d660ae44320d47adb67bf53572343"	879566	"NR_117905.1"	"Acetatifactor muris strain CT-m2 16S ribosomal RNA, partial sequence"	331	331	331	100	612	5.37e-175	331	879566	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor muris"	"Acetatifactor_muris"	"Acetatifactor_muris;331;100"	1	TRUE	TRUE	TRUE
"ca84b6fee66eb08dc55ec37c2e096219"	1776382	"NR_144736.1"	"Neglectibacter timonensis strain SN17 16S ribosomal RNA, partial sequence"	331	331	324	97.885	573	2.54e-163	310	1776382	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Neglectibacter;s__Neglectibacter timonensis"	"Neglectibacter_timonensis"	"Neglectibacter_timonensis;331;97.885"	1	TRUE	TRUE	TRUE
"caabb43d78c218f87cc313f71f295123"	29347	"NR_028785.1"	"[Clostridium] scindens strain ATCC 35704 16S ribosomal RNA, partial sequence"	331	331	325	98.187	579	5.45e-165	313	29347	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens"	"[Clostridium]_scindens"	"[Clostridium]_scindens;331;98.187"	1	TRUE	TRUE	TRUE
"caee56772d59bf66f174f59603bf9ed6"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	297	297	297	100	549	3.8e-156	297	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;297;100"	1	TRUE	TRUE	TRUE
"cba4ca20b5f03fce6b28acc8074236cd"	1417852	"NR_144611.1"	"Flintibacter butyricus strain BLS21 16S ribosomal RNA, partial sequence"	331	312	310	99.359	566	4.24e-161	306	1417852	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Flintibacter;s__Flintibacter butyricus"	"Flintibacter_butyricus"	"Flintibacter_butyricus;312;99.359"	1.06089743589744	TRUE	TRUE	TRUE
"cc569295a05ad6b498788a93f6a93f81"	2880703	"NR_181880.1"	"Sangeribacter muris strain A43 16S ribosomal RNA, partial sequence"	331	331	329	99.396	601	1.16e-171	325	2880703	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	"Sangeribacter_muris"	"Sangeribacter_muris;331;99.396"	1	TRUE	TRUE	TRUE
"cc63c699d2ab5ff89f09a972df7ab500"	1689270	"NR_179423.1"	"Intestinimonas timonensis strain GD4 16S ribosomal RNA, partial sequence"	287	278	273	98.201	486	2.91e-137	263	1689270	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Intestinimonas;s__Intestinimonas timonensis"	"Intestinimonas_timonensis"	"Intestinimonas_timonensis;278;98.201"	1.03237410071942	TRUE	TRUE	TRUE
"cd3515c5fdb120858a15507542c17946"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	292	292	292	100	540	2.25e-153	292	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;292;100"	1	TRUE	TRUE	TRUE
"cd5f34198d71cc53932258991c17b6f5"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	362	350	347	99.143	628	5.87e-180	340	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;350;99.143"	1.03428571428571	TRUE	TRUE	TRUE
"cd89db1b4162ff8cdc11900f26fb3f2b"	1718	"NR_074663.1"	"Corynebacterium glutamicum strain ATCC 13032 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	1718	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium glutamicum"	"Corynebacterium_glutamicum"	"Corynebacterium_glutamicum;333;100"	1	TRUE	TRUE	TRUE
"ce88d8ef6dbc9df6380cc43874df7c4f"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	252	252	252	100	466	3.3e-131	252	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;252;100"	1	TRUE	TRUE	TRUE
"ced6b56ba3db35382c44678bbaab6506"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	286	286	286	100	529	4.75e-150	286	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;286;100"	1	TRUE	TRUE	TRUE
"cf21bbf9d0ea1e98ac80461edab99e76"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	262	262	262	100	484	9.52e-137	262	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;262;100"	1	TRUE	TRUE	TRUE
"cf29230e65e71abb732da7184c14c210"	1417852	"NR_144611.1"	"Flintibacter butyricus strain BLS21 16S ribosomal RNA, partial sequence"	331	312	309	99.038	560	1.97e-159	303	1417852	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Flintibacter;s__Flintibacter butyricus"	"Flintibacter_butyricus"	"Flintibacter_butyricus;312;99.038"	1.06089743589744	TRUE	TRUE	TRUE
"cf872503fecd68fc4a9c6a0cad81ac89"	88431	"NR_028883.1"	"Dorea longicatena strain 111-35 16S ribosomal RNA, partial sequence"	231	231	225	97.403	394	1.44e-109	213	88431	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena"	"Dorea_longicatena"	"Dorea_longicatena;231;97.403"	1	TRUE	TRUE	TRUE
"d0b17d4a44d10e6e66b846cca6a0de5c"	215200	"NR_115155.1"	"Peptostreptococcus russellii strain RT-10B 16S ribosomal RNA, partial sequence"	329	329	329	100	608	6.91e-174	329	215200	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii"	"Peptostreptococcus_russellii"	"Peptostreptococcus_russellii;329;100"	1	TRUE	TRUE	TRUE
"d178f85df8a25843a221a403b9165240"	1756149	"NR_180185.1"	"Elizabethkingia bruuniana strain G0146 16S ribosomal RNA, partial sequence"	328	328	328	100	606	2.48e-173	328	1756149	"k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia bruuniana"	"Elizabethkingia_bruuniana"	"Elizabethkingia_bruuniana;328;100"	1	TRUE	TRUE	TRUE
"d1959168ae381ed056ed9143e1bc421c"	1477018	"NR_134741.1"	"Hafnia psychrotolerans strain DJC1-1 16S ribosomal RNA, partial sequence"	331	331	331	100	612	5.37e-175	331	1477018	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia;s__Hafnia psychrotolerans"	"Hafnia_psychrotolerans"	"Hafnia_psychrotolerans;Rahnella_bonaserana;Rahnella_bruchi;Rahnella_contaminans;Rahnella_ecdela;Rahnella_inusitata;Rahnella_laticis;Rahnella_perminowiae;Rahnella_rivi;Rahnella_variigena;Rahnella_victoriana;Rahnella_woolbedingensis;Rouxiella_aceris;Rouxiella_badensis;Rouxiella_chamberiensis;Rouxiella_silvae;Serratia_aquatilis;Serratia_fonticola;Yersinia_entomophaga;Yersinia_nurmii;Yersinia_vastinensis;331;100"	1	TRUE	TRUE	TRUE
"d25d8d2b6d2c2186841b5181c238173b"	2316025	"NR_179276.1"	"Mediterraneibacter butyricigenes strain KCTC 15684 16S ribosomal RNA, partial sequence"	331	331	322	97.281	562	5.49e-160	304	2316025	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter butyricigenes"	"Mediterraneibacter_butyricigenes"	"Mediterraneibacter_butyricigenes;331;97.281"	1	TRUE	TRUE	TRUE
"d2bfc1cfa8620ec266271ba7a634977b"	338077	"NR_043566.1"	"Nocardioides lentus strain KSL-17 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	338077	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides lentus"	"Nocardioides_lentus"	"Nocardioides_lentus;333;100"	1	TRUE	TRUE	TRUE
"d2cc051919139e45f9a868639fc84f77"	2788944	"NR_181358.1"	"Faecalicatena absiana strain YH-C36a 16S ribosomal RNA, partial sequence"	201	201	198	98.507	355	5.8e-98	192	2788944	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena absiana"	"Faecalicatena_absiana"	"Faecalicatena_absiana;Faecalimonas_umbilicata;201;98.507"	1	TRUE	TRUE	TRUE
"d39ba9671e2a56fe2093f944388d7e9d"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	269	269	269	100	497	1.26e-140	269	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;269;100"	1	TRUE	TRUE	TRUE
"d3c4a0ffdafcc6c649d0b2dfc0aefc6b"	1347392	"NR_144694.1"	"Anaerosalibacter massiliensis strain ND1 16S ribosomal RNA, partial sequence"	327	327	327	100	604	8.87e-173	327	1347392	"k__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Sporanaerobacteraceae;g__Anaerosalibacter;s__Anaerosalibacter massiliensis"	"Anaerosalibacter_massiliensis"	"Anaerosalibacter_massiliensis;327;100"	1	TRUE	TRUE	TRUE
"d41cc2185a378b32e41247481971776b"	1417852	"NR_144611.1"	"Flintibacter butyricus strain BLS21 16S ribosomal RNA, partial sequence"	331	312	310	99.359	566	4.24e-161	306	1417852	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Flintibacter;s__Flintibacter butyricus"	"Flintibacter_butyricus"	"Flintibacter_butyricus;312;99.359"	1.06089743589744	TRUE	TRUE	TRUE
"d44240e9a8bf23bd04db8a0930618c80"	290054	"NR_104907.1"	"Eubacterium coprostanoligenes strain HL 16S ribosomal RNA, partial sequence"	224	218	214	98.165	381	1.08e-105	206	290054	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium coprostanoligenes"	"Eubacterium_coprostanoligenes"	"Eubacterium_coprostanoligenes;218;98.165"	1.02752293577982	TRUE	TRUE	TRUE
"d4479476313460f830050a5555d6b723"	2316025	"NR_179276.1"	"Mediterraneibacter butyricigenes strain KCTC 15684 16S ribosomal RNA, partial sequence"	331	331	323	97.583	568	1.18e-161	307	2316025	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter butyricigenes"	"Mediterraneibacter_butyricigenes"	"Mediterraneibacter_butyricigenes;331;97.583"	1	TRUE	TRUE	TRUE
"d47824a3725cc32f69736842eddd4b5e"	1417852	"NR_144611.1"	"Flintibacter butyricus strain BLS21 16S ribosomal RNA, partial sequence"	331	312	312	100	577	1.96e-164	312	1417852	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Flintibacter;s__Flintibacter butyricus"	"Flintibacter_butyricus"	"Flintibacter_butyricus;312;100"	1.06089743589744	TRUE	TRUE	TRUE
"d491c4b55b8b3e8f37619487fcc7ad9f"	2108523	"NR_173697.1"	"Lawsonibacter asaccharolyticus strain 3BBH22 16S ribosomal RNA, partial sequence"	331	331	325	98.187	579	5.45e-165	313	2108523	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus"	"Lawsonibacter_asaccharolyticus"	"Lawsonibacter_asaccharolyticus;331;98.187"	1	TRUE	TRUE	TRUE
"d4c8f22c91d509357fc9e8cde9895ad3"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	301	301	301	100	556	2.3e-158	301	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;301;100"	1	TRUE	TRUE	TRUE
"d53510e980d8d130461ed89d4c7df4fc"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	361	335	332	99.104	603	3.55e-172	326	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;335;99.104"	1.07761194029851	TRUE	TRUE	TRUE
"d57445df422b57f554e2efe51eb8cd84"	1650661	"NR_179410.1"	"Clostridium phoceensis strain GD3 16S ribosomal RNA, partial sequence"	212	212	210	99.057	381	1.02e-105	206	1650661	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis"	"Clostridium_phoceensis"	"Clostridium_phoceensis;Intestinimonas_gabonensis;Lawsonibacter_asaccharolyticus;212;99.057"	1	TRUE	TRUE	TRUE
"d6177725f763297352f51ca3b973b853"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	200	200	200	100	370	2.06e-102	200	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;200;100"	1	TRUE	TRUE	TRUE
"d6588eb2c8fbcc004819471c5b291052"	1796628	"NR_144615.1"	"Longibaculum muris strain MT10-315-CC-1.2-2 16S ribosomal RNA, partial sequence"	216	216	211	97.685	372	6.25e-103	201	1796628	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longibaculum;s__Longibaculum muris"	"Longibaculum_muris"	"Longibaculum_muris;216;97.685"	1	TRUE	TRUE	TRUE
"d68e7ec786a9eb088fa7363f55c36274"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	279	279	279	100	516	3.6e-146	279	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;279;100"	1	TRUE	TRUE	TRUE
"d6c66f90d489580a2d058dcb24c8917f"	47845	"NR_026269.1"	"Brachybacterium alimentarium strain CNRZ 925 16S ribosomal RNA, partial sequence"	333	333	331	99.399	604	9.05e-173	327	47845	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium alimentarium"	"Brachybacterium_alimentarium"	"Brachybacterium_alimentarium;Brachybacterium_conglomeratum;Brachybacterium_paraconglomeratum;Brachybacterium_saurashtrense;333;99.399"	1	TRUE	TRUE	TRUE
"d77c577ae22540c17166ac2a0b6af466"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	299	299	296	98.997	536	2.98e-152	290	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;299;98.997"	1	TRUE	TRUE	TRUE
"d783793c514a55b8a45f786ee8a85f85"	1912855	"NR_156907.1"	"Faecalimonas umbilicata strain EGH7 16S ribosomal RNA, partial sequence"	242	242	238	98.347	425	5.36e-119	230	1912855	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata"	"Faecalimonas_umbilicata"	"Faecalimonas_umbilicata;Sporofaciens_musculi;242;98.347"	1	TRUE	TRUE	TRUE
"d7cdef6a42a2f7db981e3e12ba2b317d"	1868794	"NR_156899.1"	"Jeotgalibaca arthritidis strain 1805-02 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	1868794	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Jeotgalibaca;s__Jeotgalibaca arthritidis"	"Jeotgalibaca_arthritidis"	"Jeotgalibaca_arthritidis;332;100"	1	TRUE	TRUE	TRUE
"d8419830525b00daf44cb7e53c1a3939"	213810	"NR_102884.1"	"Ruminococcus champanellensis 18P13 = JCM 17042 16S ribosomal RNA, partial sequence"	310	310	301	97.097	523	2.41e-148	283	213810	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus champanellensis"	"Ruminococcus_champanellensis"	"Ruminococcus_champanellensis;310;97.097"	1	TRUE	TRUE	TRUE
"d927364530970441a52da7e025f5d700"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	200	200	200	100	370	2.06e-102	200	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;200;100"	1	TRUE	TRUE	TRUE
"d9645519b64a7a1c6138c1b8726f6bc5"	1613	"NR_113335.1"	"Limosilactobacillus fermentum strain NBRC 15885 16S ribosomal RNA, partial sequence"	366	351	348	99.145	630	1.65e-180	341	1613	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum"	"Limosilactobacillus_fermentum"	"Limosilactobacillus_fermentum;351;99.145"	1.04273504273504	TRUE	TRUE	TRUE
"d9807dd91aa5c819ac3f1d9f34592489"	110936	"NR_028756.1"	"Rathayibacter caricis strain VKM Ac-1799 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	110936	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Rathayibacter;s__Rathayibacter caricis"	"Rathayibacter_caricis"	"Rathayibacter_caricis;Rathayibacter_festucae;Rathayibacter_rathayi;Rathayibacter_tanaceti;Rathayibacter_tritici;333;100"	1	TRUE	TRUE	TRUE
"d9f6dae59e085f8c5ef3fd45fcfd271f"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	332	332	332	100	614	1.5e-175	332	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;332;100"	1	TRUE	TRUE	TRUE
"db09a91ce6e211f57c186edeb3dcb96c"	219572	"NR_025586.1"	"Pseudomonas antarctica strain CMS 35 16S ribosomal RNA, partial sequence"	331	331	331	100	612	5.37e-175	331	219572	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas antarctica"	"Pseudomonas_antarctica"	"Pseudomonas_antarctica;Pseudomonas_fluorescens;Pseudomonas_kitaguniensis;Pseudomonas_meridiana;331;100"	1	TRUE	TRUE	TRUE
"dc1217df2cdede4f24cbe9d348298f2f"	1353888	"NR_152013.1"	"Achromobacter agilis strain LMG 3411 16S ribosomal RNA, partial sequence"	330	330	330	100	610	1.93e-174	330	1353888	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;s__Achromobacter agilis"	"Achromobacter_agilis"	"Achromobacter_agilis;Achromobacter_anxifer;Achromobacter_denitrificans;Achromobacter_dolens;Achromobacter_insuavis;Achromobacter_veterisilvae;Achromobacter_xylosoxidans;Bordetella_hinzii;Bordetella_tumulicola;330;100"	1	TRUE	TRUE	TRUE
"dc6ebcb6d9bda9581a596f919c6316a7"	31943	"NR_026241.1"	"Brevibacterium iodinum strain DSM 20626 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	31943	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium iodinum"	"Brevibacterium_iodinum"	"Brevibacterium_iodinum;Brevibacterium_limosum;Brevibacterium_picturae;Brevibacterium_pigmentatum;Brevibacterium_profundi;Brevibacterium_renqingii;Brevibacterium_sanguinis;Brevibacterium_sediminis;333;100"	1	TRUE	TRUE	TRUE
"dc84c096438a0bb89ce6e96cf3ab102f"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	312	294	293	99.66	538	8.68e-153	291	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;294;99.66"	1.06122448979592	TRUE	TRUE	TRUE
"dcc23843c67f00f642aad22622d63f18"	2880703	"NR_181880.1"	"Sangeribacter muris strain A43 16S ribosomal RNA, partial sequence"	331	331	330	99.698	606	2.5e-173	328	2880703	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	"Sangeribacter_muris"	"Sangeribacter_muris;331;99.698"	1	TRUE	TRUE	TRUE
"dd6063c0003a6c0d25bf5a8914770a18"	260554	"NR_115283.1"	"Bacillus halotolerans strain CR-119 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	260554	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus halotolerans"	"Bacillus_halotolerans"	"Bacillus_halotolerans;Bacillus_mojavensis;332;100"	1	TRUE	TRUE	TRUE
