"asv_temp_id"	"blast_pass"	"accession"	"annotation"	"tax_id_species"	"pident"	"evalue"	"score"
"df1c5fc64013e43a5f48f0de6acd3bb7"	FALSE	"NR_148620.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnotalea;s__Lachnotalea glycerini"	1763509	95.181	2.59e-148	283
"df1c750919fa524a83b7c8505927432e"	FALSE	"NR_144749.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriales Family XIII. Incertae Sedis;g__Ihubacter;s__Ihubacter massiliensis"	1852367	92.038	2.67e-123	238
"df229a18f23c331e512d2e63e2d59401"	FALSE	"NR_043551.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Lactonifactor;s__Lactonifactor longoviformis"	341220	90.312	1.63e-115	224
"df3580cd2be7128ab60a506d7f27ad0e"	FALSE	"NR_026204.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__[Clostridium] viride"	47246	95.307	6.15e-124	239
"df4d1bdf3359c59a811350deda4c985e"	TRUE	"NR_027558.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerotruncus;s__Anaerotruncus colihominis"	169435	99.697	8.96e-173	327
"df77526aec579bddb6712a636aa4ae7c"	FALSE	"NR_042511.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Amylolactobacillus;s__Amylolactobacillus amylotrophicus"	376807	98.817	9.04e-82	163
"df7c1a04e127721f10462730ee129835"	FALSE	"NR_104907.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium coprostanoligenes"	290054	95.482	5.57e-150	286
"df81f5ebdaf9e56423837e2a34fe2a4a"	TRUE	"NR_074910.1"	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica"	90371	99.698	2.5e-173	328
"df85dbc2fef8416c7cb930bcf9189e9e"	TRUE	"NR_180986.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Sporofaciens;s__Sporofaciens musculi"	2681861	100	5.37e-175	331
"df9536dd19b865244dce4e4315f71634"	FALSE	"NR_179975.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris"	2094150	95.062	7.48e-68	138
"df9f318c9faba8173f2cdb5364b1f210"	FALSE	"NR_144749.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriales Family XIII. Incertae Sedis;g__Ihubacter;s__Ihubacter massiliensis"	1852367	92.038	2.67e-123	238
"dfd0657a658026cfe8806de308d6d408"	TRUE	"NR_041667.1"	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis"	487175	100	3.5e-141	270
"dff4874b3fc359156b771dc723274f06"	TRUE	"NR_144611.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Flintibacter;s__Flintibacter butyricus"	1417852	99.038	1.97e-159	303
"dffa1a1511dbfb05c00fea87b670c537"	FALSE	"NR_075051.2"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	324831	99.39	1.19e-80	161
"e02d884fd841c547517bd2935001a403"	FALSE	"NR_181358.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena absiana"	2788944	92.169	1.23e-131	253
"e04c9e6a13f0d9b97b7bd17f3924a4cc"	FALSE	"NR_179423.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Intestinimonas;s__Intestinimonas timonensis"	1689270	90.769	1.6e-120	233
"e08c21d38a888f349aad02cc74466820"	TRUE	"NR_181880.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	2880703	99.396	1.16e-171	325
"e0ac6e9641bd87673c047baf44fd98f3"	TRUE	"NR_179631.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium dentalis"	2014528	98.175	4.63e-135	259
"e0d0b0fb6c1ee6f2ef42dfe7d84ce95c"	FALSE	"NR_028726.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora algidixylanolytica"	94868	96.375	5.53e-155	295
"e0d81a511617db30eb5e0ba955cb39e8"	TRUE	"NR_025635.1"	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella variicola"	244366	98.489	1.17e-166	316
"e101de08743ea0a588f58e985cad022e"	FALSE	"NR_112654.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora celerecrescens"	1286362	93.675	5.65e-140	268
"e10930ea4b4e2999c8cefff2adf5f4d4"	TRUE	"NR_181198.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	2735723	97.947	7.62e-169	320
"e110c070a3a94b60abeaae4ac331b5ed"	TRUE	"NR_075051.2"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	324831	98.86	7.58e-179	338
"e1284f782e3dbb0aba62435a8e559b7d"	FALSE	"NR_179626.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Massiliimalia;s__Massiliimalia timonensis"	1987501	95.455	2e-149	285
"e15aeb29833be6ec5fb9d4678b8d3fb6"	FALSE	"NR_044490.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum"	501571	96.687	3.31e-157	299
"e17ed784f4d47713b4dcdc3323add449"	TRUE	"NR_042776.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius"	1304	100	5.37e-175	331
"e18e509e02877fe9a45b597f0a86155f"	TRUE	"NR_115283.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus halotolerans"	260554	100	1.47e-170	323
"e19327a6029e0e19af24cf612f9c8c16"	FALSE	"NR_181393.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Jutongia;s__Jutongia hominis"	2763664	96.375	5.53e-155	295
"e1c8eeebd1583c4e5f5ebad69d4152ea"	FALSE	"NR_181387.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Guopingia;s__Guopingia tenuis"	2763656	90.634	9.62e-123	237
"e2027b1cd88e07b7fc8029552a27e5f6"	TRUE	"NR_074436.1"	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	239935	100	1.42e-119	231
"e20d355dadda4c0be815bf79220fd977"	TRUE	"NR_074436.1"	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	239935	100	1.26e-104	204
"e23cafbb859b00717422bb9d6dd92214"	TRUE	"NR_075051.2"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	324831	98.23	1.4e-109	213
"e27207736c4a1286fabba7a36fcc819c"	FALSE	"NR_114807.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Marvinbryantia;s__Marvinbryantia formatexigens"	168384	90	1.67e-68	139
"e27fe9beccbf5a0beecb836a4e4a2ce0"	FALSE	"NR_112654.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora celerecrescens"	1286362	90.881	3.47e-122	236
"e2a743f50d54e8fdc4d69008dffcbc39"	FALSE	"NR_176530.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis"	2093857	96.073	2.57e-153	292
"e2b32f3a72815835ae78214fe639ebcd"	FALSE	"NR_114807.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Marvinbryantia;s__Marvinbryantia formatexigens"	168384	90.549	1.61e-120	233
"e2dcdfa33a002f1d1656739a56f624f9"	TRUE	"NR_181198.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	2735723	97.977	4.62e-171	324
"e315768da6828901ec914ca54f8d3d83"	FALSE	"NR_144605.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Acutalibacter;s__Acutalibacter muris"	1796620	96.979	2.55e-158	301
"e31a4d211f33dc5810ae54f9d4135e6e"	FALSE	"NR_180431.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum gordoncarteri"	2530390	92.447	2.65e-133	256
"e31aa150499e53ae6c559c3db8c1827b"	FALSE	"NR_117905.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor muris"	879566	91.867	2.07e-129	249
"e326d152fc59493e2c851ec1c6def855"	FALSE	"NR_043680.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster aldenensis"	358742	96.073	2.57e-153	292
"e37d2e473b776171f00b1a869778b0f6"	FALSE	"NR_028726.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora algidixylanolytica"	94868	96.375	5.53e-155	295
"e37fef0ad638ab43f8b4fddf70918d59"	FALSE	"NR_179330.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola"	2714355	94.294	2.61e-143	274
"e3d66d465edde96f1ed6e29f9c8f0cc9"	FALSE	"NR_112553.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter glycyrrhizinilyticus"	342942	95.255	1.02e-121	235
"e3dad9cfd6784aff38b034f57f2a2d9e"	FALSE	"NR_118675.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__[Eubacterium] siraeum"	39492	96.375	4.27e-156	297
"e41ee592377ec657dd4cf5eac86f89aa"	FALSE	"NR_125464.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerobacterium;s__Anaerobacterium chartisolvens"	1297424	89.697	1.26e-116	226
"e45b46e1f4be388f92f239317790a64b"	TRUE	"NR_074436.1"	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	239935	100	6.49e-118	228
"e47fbab4b9393965a79e362797efeaaf"	TRUE	"NR_179603.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Marasmitruncus;s__Marasmitruncus massiliensis"	1944642	97.576	4.23e-161	306
"e48a1573dd9847f85508bbf63ff66116"	TRUE	"NR_181198.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	2735723	97.653	2.97e-101	198
"e490967b29ed71abd6afd712df38a3b4"	TRUE	"NR_075051.2"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	324831	100	7.83e-148	282
"e4a70dcb92f5184f671460e0afcc38d0"	TRUE	"NR_113206.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae"	1236513	99.707	2.73e-178	337
"e4b87db86b1f9ea4e269c34358c8c2b2"	TRUE	"NR_026491.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	84024	100	2.06e-102	200
"e4cd625f541b57173288dabf59141322"	FALSE	"NR_181263.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena faecalis"	2726362	95.166	2.59e-148	283
"e4d024c291f3270bfa8c831563652073"	FALSE	"NR_117058.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus pasteurii"	1423790	89.79	7.54e-119	230
"e4da1b6bd5086ad7b229817b3c07896c"	FALSE	"NR_179296.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes dispar"	2585119	96.313	1.76e-98	193
"e501158cfb380aa413b84b9efac06fc6"	FALSE	"NR_042825.1"	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Paraeggerthella;s__Paraeggerthella hongkongensis"	883106	90.964	7.41e-124	239
"e514d94fe71f87f63d6482fe23950619"	FALSE	"NR_075051.2"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	324831	100	9e-82	163
"e523babc87df7cfa110287bd86fcb6b0"	TRUE	"NR_118439.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus aerius"	293388	100	8.01e-112	217
"e52ce9cfa3b26b838ffada0448fbbdd6"	FALSE	"NR_042955.1"	"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Paracholeplasma;s__Paracholeplasma brassicae"	1318465	90.076	4.41e-91	180
"e539e539f7f1116d6a89d855c81e1d42"	FALSE	"NR_125464.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerobacterium;s__Anaerobacterium chartisolvens"	1297424	89.524	1.64e-110	215
"e56073e3a1b140dcbb8b45c54b3a94cc"	FALSE	"NR_179633.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Massilicoli;s__Massilicoli timonensis"	2015901	96.617	5.96e-124	239
"e5aad01c045d193bcc849457197fefe9"	TRUE	"NR_137405.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerobium;s__Anaerobium acetethylicum"	1619234	97.059	3.18e-111	216
"e5b9c0284a75c0a91b7a624becd6bb91"	TRUE	"NR_179410.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis"	1650661	98.489	1.17e-166	316
"e5d0710bf935e997b6219d20af40542f"	FALSE	"NR_179183.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna chitinilytica"	1727145	90.964	1.61e-125	242
"e608b1c462935a402f2be63fa2eb900c"	TRUE	"NR_029164.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__[Clostridium] innocuum"	1522	100	8.82e-168	318
"e627d8021f7ca7e6d7dab6a632428c35"	TRUE	"NR_135869.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium proteolyticum"	1572644	100	1.14e-171	325
"e6350ab6f7f1616d928b928b938fb02d"	FALSE	"NR_144612.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus caecimuris"	1796636	93.994	1.21e-141	271
"e63e341bffa30cf21f9f15e45da37bc2"	FALSE	"NR_144611.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Flintibacter;s__Flintibacter butyricus"	1417852	94.231	2.05e-134	258
"e64ddd5e11a4ee914a190305553c7439"	TRUE	"NR_181198.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	2735723	98.921	1.3e-140	269
"e66097e0fa826585f5910dd67f386712"	FALSE	"NR_178255.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Fusimonas;s__Fusimonas intestini"	1408099	96.687	3.31e-157	299
"e69b9c8847e2cfa07d25f9cc28babe2d"	FALSE	"NR_115693.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Gracilibacteraceae;g__Gracilibacter;s__Gracilibacter thermotolerans"	694434	90.038	1.01e-91	181
"e6aeed4e81998cd7fc2c5ebf91c6558e"	FALSE	"NR_029167.1"	"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma;s__Anaeroplasma abactoclasticum"	2087	92.531	4.28e-95	187
"e6b70d3e5b988f4b4e6785a7c8c317df"	TRUE	"NR_144611.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Flintibacter;s__Flintibacter butyricus"	1417852	98.397	4.27e-156	297
"e6b9841ef7060566de30476ad954bb99"	TRUE	"NR_075051.2"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	324831	100	2.32e-117	227
"e6e60dc86c07d002bb702a870d2f89de"	FALSE	"NR_176530.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis"	2093857	95.468	5.57e-150	286
"e6f07baf17122851215eb2d9d03eaa56"	FALSE	"NR_179975.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris"	2094150	93.656	5.65e-140	268
"e71d57d90c1c7b56649d0bfd0175f4a5"	FALSE	"NR_181198.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	2735723	96.789	1.18e-100	197
"e755b815c6c0947f6c61bd7adc0dffdd"	FALSE	"NR_181387.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Guopingia;s__Guopingia tenuis"	2763656	88.785	4.99e-69	140
"e7860bf26d2c3783240c5c419b67c2a4"	FALSE	"NR_179975.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris"	2094150	94.702	3.1e-132	254
"e78d932aac97614b2506dbe5dcaa3db5"	FALSE	"NR_156080.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix alysoides"	1469948	96.565	9.85e-122	235
"e79371c5b5bb670d5d1e751974e098f1"	FALSE	"NR_173597.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Anaerotalea;s__Anaerotalea alkaliphila"	2662126	89.13	6.59e-43	93
"e7d574e653ea3dcc126f741268c49281"	FALSE	"NR_156081.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix alysoides"	1469948	93.994	3.39e-142	272
"e7ecec74c0b426001fce6309bd640ca0"	FALSE	"NR_179173.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium fessum"	2126740	95.166	2.59e-148	283
"e8a22a3b8d6842d2e73ad7a625b2688f"	TRUE	"NR_026269.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium alimentarium"	47845	99.399	9.05e-173	327
"e8a99520401150efedff4ebca4fce289"	FALSE	"NR_026104.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminiclostridium;s__Ruminiclostridium cellobioparum"	1121303	92.308	1.23e-85	170
"e8bcde201bb4783eb965baf4fe830d91"	FALSE	"NR_134772.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Murimonas;s__Murimonas intestini"	1337051	92.169	1.24e-131	253
"e9638122e5609bd085f7898331f8222e"	TRUE	"NR_041667.1"	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis"	487175	100	1.93e-174	330
"e9724607707d348bb5a7f9085641e5db"	FALSE	"NR_180563.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminiclostridium;s__Ruminiclostridium herbifermentans"	2488810	89.251	4.59e-106	207
"e97ae57ffb983ed3f7123c8168f351b2"	FALSE	"NR_074436.1"	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	239935	98.639	1.55e-69	141
"e980674deef10b8eb25f03073b8a876d"	TRUE	"NR_074436.1"	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	239935	100	1.5e-175	332
"e9993be0cb32b7285106aaaa0e2537c0"	FALSE	"NR_125464.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerobacterium;s__Anaerobacterium chartisolvens"	1297424	88.45	5.89e-110	214
"e9bfd92cd7ebe540272e59f57aac4759"	FALSE	"NR_179531.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Marseillibacter;s__Marseillibacter massiliensis"	1852369	94.895	1.21e-146	280
"e9d25537e53ce505b11d0dd8ae8726a1"	FALSE	"NR_179975.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris"	2094150	94.077	2.97e-122	236
"e9d40b31967a25286807fc763256b408"	FALSE	"NR_118670.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum"	39496	96.346	1.42e-140	269
"e9e722955b911c95e3a9b22286618225"	FALSE	"NR_179638.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Dorea;s__Dorea phocaeensis"	2040291	93.051	1.22e-136	262
"e9f19fc4503ff846d013bf21a71da0d7"	TRUE	"NR_181880.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	2880703	99.678	3.07e-162	308
"ea00b5ff4a3bed6f45f6c07d6924c6a1"	TRUE	"NR_074436.1"	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	239935	100	4.1e-125	241
"ea288859fba8736eab694aa670ab70d4"	FALSE	"NR_118675.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__[Eubacterium] siraeum"	39492	96.073	1.99e-154	294
"ea6910375f6118d8f55de2366b9db193"	TRUE	"NR_181198.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	2735723	98.8	4.27e-125	241
"eab549c9aefa6c50b3fd7dd111d11ab4"	TRUE	"NR_114749.1"	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas protegens"	380021	100	5.37e-175	331
"eafb850229386fd1e6f5589949601e55"	FALSE	"NR_179276.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter butyricigenes"	2316025	96.979	2.55e-158	301
"eb44e7693461052d4991e50bf5fe726c"	FALSE	"NR_180431.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum gordoncarteri"	2530390	96.35	1.01e-126	244
"eb45d5adfe57855e54968ed2d292c588"	FALSE	"NR_117881.1"	"k__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Symphyonemataceae;g__Loriellopsis;s__Loriellopsis cavernicola"	988946	87.952	7.65e-109	212
"eb51ff3c03b8e2491912884e2b99ecb5"	TRUE	"NR_041667.1"	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis"	487175	100	1.93e-174	330
"eb6e557cfe22d37e8352511360e98547"	FALSE	"NR_180986.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Sporofaciens;s__Sporofaciens musculi"	2681861	95.468	5.57e-150	286
"eb94f7d3d760401c2473bf36e952ec3e"	TRUE	"NR_026204.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__[Clostridium] viride"	47246	97.281	1.53e-160	305
"eb9a2731ae3588d3965c3dde8335a6c4"	FALSE	"NR_179975.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris"	2094150	95.385	1.27e-84	168
"ebcc0017ebc042d40b75e833320bbf18"	FALSE	"NR_025651.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerotignum;s__Anaerotignum lactatifermentans"	160404	94.817	5.55e-145	277
